_id,Preço da Tabela FIPE,Estimativa de Preço do Site,"Cliente compareceu para a inspeção? (1=Sim, 0=Não)",Preço Oferecido pelo carro,"Cliente Vendeu o carro para a InstaCarro? (1=Sim, 0=Não)"
66b832237a9517cab6081f3b,25000,21689,1,20553,0
66b832237a9517cab6081f3c,25000,21689,0,,0
66b832237a9517cab6081f3d,25000,21689,0,,0
66b832237a9517cab6081f3e,25000,21689,0,,0
66b832237a9517cab6081f3f,25000,21689,0,,0
66b832237a9517cab6081f40,25000,21690,0,,0
66b832237a9517cab6081f41,25000,21690,0,,0
66b832237a9517cab6081f42,25000,21691,1,20876,0
66b832237a9517cab6081f43,25000,21691,0,,0
66b832237a9517cab6081f44,25000,21691,0,,0
66b832237a9517cab6081f45,25000,21691,0,,0
66b832237a9517cab6081f46,25000,21691,0,,0
66b832237a9517cab6081f47,25000,21691,0,,0
66b832237a9517cab6081f48,25000,21691,0,,0
66b832237a9517cab6081f49,25000,21692,1,20771,1
66b832237a9517cab6081f4a,25000,21692,0,,0
66b832237a9517cab6081f4b,25000,21692,0,,0
66b832237a9517cab6081f4c,25000,21692,0,,0
66b832237a9517cab6081f4d,25000,21693,0,,0
66b832237a9517cab6081f4e,25000,21693,0,,0
66b832237a9517cab6081f4f,25000,21693,0,,0
66b832237a9517cab6081f50,25000,21693,0,,0
66b832237a9517cab6081f51,25000,21694,1,18745,0
66b832237a9517cab6081f52,25000,21694,0,,0
66b832237a9517cab6081f53,25000,21694,0,,0
66b832237a9517cab6081f54,25000,21695,1,19128,0
66b832237a9517cab6081f55,25000,21695,1,19918,0
66b832237a9517cab6081f56,25000,21695,0,,0
66b832237a9517cab6081f57,25000,21695,0,,0
66b832237a9517cab6081f58,25000,21695,0,,0
66b832237a9517cab6081f59,25000,21696,1,20009,0
66b832237a9517cab6081f5a,25000,21696,0,,0
66b832237a9517cab6081f5b,25000,21696,0,,0
66b832237a9517cab6081f5c,25000,21697,1,20518,0
66b832237a9517cab6081f5d,25000,21697,0,,0
66b832237a9517cab6081f5e,25000,21697,0,,0
66b832237a9517cab6081f5f,25000,21698,0,,0
66b832237a9517cab6081f60,25000,21698,0,,0
66b832237a9517cab6081f61,25000,21698,0,,0
66b832237a9517cab6081f62,25000,21699,1,19970,0
66b832237a9517cab6081f63,25000,21699,0,,0
66b832237a9517cab6081f64,25000,21699,0,,0
66b832237a9517cab6081f65,25000,21700,1,18686,0
66b832237a9517cab6081f66,25000,21700,1,19579,0
66b832237a9517cab6081f67,25000,21700,1,19804,0
66b832237a9517cab6081f68,25000,21700,0,,0
66b832237a9517cab6081f69,25000,21700,0,,0
66b832237a9517cab6081f6a,25000,21700,0,,0
66b832237a9517cab6081f6b,25000,21701,1,18628,0
66b832237a9517cab6081f6c,25000,21701,1,18992,0
66b832237a9517cab6081f6d,25000,21701,0,,0
66b832237a9517cab6081f6e,25000,21701,0,,0
66b832237a9517cab6081f6f,25000,21701,0,,0
66b832237a9517cab6081f70,25000,21701,0,,0
66b832237a9517cab6081f71,25000,21701,0,,0
66b832237a9517cab6081f72,25000,21702,0,,0
66b832237a9517cab6081f73,25000,21702,0,,0
66b832237a9517cab6081f74,25000,21702,0,,0
66b832237a9517cab6081f75,25000,21703,1,19632,0
66b832237a9517cab6081f76,25000,21703,1,20041,0
66b832237a9517cab6081f77,25000,21703,0,,0
66b832237a9517cab6081f78,25000,21703,0,,0
66b832237a9517cab6081f79,25000,21703,0,,0
66b832237a9517cab6081f7a,25000,21704,1,20902,0
66b832237a9517cab6081f7b,25000,21704,1,20912,0
66b832237a9517cab6081f7c,25000,21704,0,,0
66b832237a9517cab6081f7d,25000,21704,0,,0
66b832237a9517cab6081f7e,25000,21704,0,,0
66b832237a9517cab6081f7f,25000,21704,0,,0
66b832237a9517cab6081f80,25000,21704,0,,0
66b832237a9517cab6081f81,25000,21705,1,18734,0
66b832237a9517cab6081f82,25000,21705,1,20942,0
66b832237a9517cab6081f83,25000,21705,0,,0
66b832237a9517cab6081f84,25000,21705,0,,0
66b832237a9517cab6081f85,25000,21705,0,,0
66b832237a9517cab6081f86,25000,21705,0,,0
66b832237a9517cab6081f87,25000,21706,0,,0
66b832237a9517cab6081f88,25000,21706,0,,0
66b832237a9517cab6081f89,25000,21706,0,,0
66b832237a9517cab6081f8a,25000,21706,0,,0
66b832237a9517cab6081f8b,25000,21707,1,19399,0
66b832237a9517cab6081f8c,25000,21707,1,20359,0
66b832237a9517cab6081f8d,25000,21707,1,20533,0
66b832237a9517cab6081f8e,25000,21707,0,,0
66b832237a9517cab6081f8f,25000,21707,0,,0
66b832237a9517cab6081f90,25000,21707,0,,0
66b832237a9517cab6081f91,25000,21707,0,,0
66b832237a9517cab6081f92,25000,21708,1,19656,0
66b832237a9517cab6081f93,25000,21708,1,20945,0
66b832237a9517cab6081f94,25000,21708,0,,0
66b832237a9517cab6081f95,25000,21708,0,,0
66b832237a9517cab6081f96,25000,21709,1,19164,0
66b832237a9517cab6081f97,25000,21709,1,19996,0
66b832237a9517cab6081f98,25000,21709,0,,0
66b832237a9517cab6081f99,25000,21709,0,,0
66b832237a9517cab6081f9a,25000,21709,0,,0
66b832237a9517cab6081f9b,25000,21709,0,,0
66b832237a9517cab6081f9c,25000,21710,0,,0
66b832237a9517cab6081f9d,25000,21710,0,,0
66b832237a9517cab6081f9e,25000,21710,0,,0
66b832237a9517cab6081f9f,25000,21710,0,,0
66b832237a9517cab6081fa0,25000,21710,0,,0
66b832237a9517cab6081fa1,25000,21710,0,,0
66b832237a9517cab6081fa2,25000,21711,1,19929,1
66b832237a9517cab6081fa3,25000,21711,1,18646,0
66b832237a9517cab6081fa4,25000,21711,0,,0
66b832237a9517cab6081fa5,25000,21711,0,,0
66b832237a9517cab6081fa6,25000,21712,1,18972,0
66b832237a9517cab6081fa7,25000,21712,0,,0
66b832237a9517cab6081fa8,25000,21713,0,,0
66b832237a9517cab6081fa9,25000,21713,0,,0
66b832237a9517cab6081faa,25000,21713,0,,0
66b832237a9517cab6081fab,25000,21714,1,19879,0
66b832237a9517cab6081fac,25000,21714,1,20214,0
66b832237a9517cab6081fad,25000,21714,0,,0
66b832237a9517cab6081fae,25000,21714,0,,0
66b832237a9517cab6081faf,25000,21714,0,,0
66b832237a9517cab6081fb0,25000,21714,0,,0
66b832237a9517cab6081fb1,25000,21715,0,,0
66b832237a9517cab6081fb2,25000,21715,0,,0
66b832237a9517cab6081fb3,25000,21715,0,,0
66b832237a9517cab6081fb4,25000,21716,0,,0
66b832237a9517cab6081fb5,25000,21716,0,,0
66b832237a9517cab6081fb6,25000,21716,0,,0
66b832237a9517cab6081fb7,25000,21717,0,,0
66b832237a9517cab6081fb8,25000,21718,0,,0
66b832237a9517cab6081fb9,25000,21718,0,,0
66b832237a9517cab6081fba,25000,21718,0,,0
66b832237a9517cab6081fbb,25000,21718,0,,0
66b832237a9517cab6081fbc,25000,21719,1,18963,0
66b832237a9517cab6081fbd,25000,21719,1,19354,0
66b832237a9517cab6081fbe,25000,21719,0,,0
66b832237a9517cab6081fbf,25000,21719,0,,0
66b832237a9517cab6081fc0,25000,21719,0,,0
66b832237a9517cab6081fc1,25000,21719,0,,0
66b832237a9517cab6081fc2,25000,21720,0,,0
66b832237a9517cab6081fc3,25000,21720,0,,0
66b832237a9517cab6081fc4,25000,21720,0,,0
66b832237a9517cab6081fc5,25000,21720,0,,0
66b832237a9517cab6081fc6,25000,21720,0,,0
66b832237a9517cab6081fc7,25000,21720,0,,0
66b832237a9517cab6081fc8,25000,21721,0,,0
66b832237a9517cab6081fc9,25000,21721,0,,0
66b832237a9517cab6081fca,25000,21721,0,,0
66b832237a9517cab6081fcb,25000,21721,0,,0
66b832237a9517cab6081fcc,25000,21721,0,,0
66b832237a9517cab6081fcd,25000,21721,0,,0
66b832237a9517cab6081fce,25000,21722,0,,0
66b832237a9517cab6081fcf,25000,21722,0,,0
66b832237a9517cab6081fd0,25000,21722,0,,0
66b832237a9517cab6081fd1,25000,21722,0,,0
66b832237a9517cab6081fd2,25000,21723,1,18740,0
66b832237a9517cab6081fd3,25000,21723,1,19818,0
66b832237a9517cab6081fd4,25000,21723,1,20196,0
66b832237a9517cab6081fd5,25000,21723,1,20604,0
66b832237a9517cab6081fd6,25000,21723,1,20758,0
66b832237a9517cab6081fd7,25000,21723,1,20793,0
66b832237a9517cab6081fd8,25000,21723,0,,0
66b832237a9517cab6081fd9,25000,21723,0,,0
66b832237a9517cab6081fda,25000,21723,0,,0
66b832237a9517cab6081fdb,25000,21723,0,,0
66b832237a9517cab6081fdc,25000,21723,0,,0
66b832237a9517cab6081fdd,25000,21723,0,,0
66b832237a9517cab6081fde,25000,21724,0,,0
66b832237a9517cab6081fdf,25000,21724,0,,0
66b832237a9517cab6081fe0,25000,21724,0,,0
66b832237a9517cab6081fe1,25000,21724,0,,0
66b832237a9517cab6081fe2,25000,21724,0,,0
66b832237a9517cab6081fe3,25000,21724,0,,0
66b832237a9517cab6081fe4,25000,21725,0,,0
66b832237a9517cab6081fe5,25000,21725,0,,0
66b832237a9517cab6081fe6,25000,21725,0,,0
66b832237a9517cab6081fe7,25000,21725,0,,0
66b832237a9517cab6081fe8,25000,21725,0,,0
66b832237a9517cab6081fe9,25000,21726,1,18980,0
66b832237a9517cab6081fea,25000,21726,0,,0
66b832237a9517cab6081feb,25000,21726,0,,0
66b832237a9517cab6081fec,25000,21726,0,,0
66b832237a9517cab6081fed,25000,21726,0,,0
66b832237a9517cab6081fee,25000,21726,0,,0
66b832237a9517cab6081fef,25000,21727,1,18889,0
66b832237a9517cab6081ff0,25000,21727,0,,0
66b832237a9517cab6081ff1,25000,21728,1,19909,0
66b832237a9517cab6081ff2,25000,21728,0,,0
66b832237a9517cab6081ff3,25000,21728,0,,0
66b832237a9517cab6081ff4,25000,21728,0,,0
66b832237a9517cab6081ff5,25000,21728,0,,0
66b832237a9517cab6081ff6,25000,21728,0,,0
66b832237a9517cab6081ff7,25000,21728,0,,0
66b832237a9517cab6081ff8,25000,21729,1,19023,0
66b832237a9517cab6081ff9,25000,21729,0,,0
66b832237a9517cab6081ffa,25000,21729,0,,0
66b832237a9517cab6081ffb,25000,21729,0,,0
66b832237a9517cab6081ffc,25000,21729,0,,0
66b832237a9517cab6081ffd,25000,21729,0,,0
66b832237a9517cab6081ffe,25000,21729,0,,0
66b832237a9517cab6081fff,25000,21730,1,18996,0
66b832237a9517cab6082000,25000,21730,1,19238,0
66b832237a9517cab6082001,25000,21730,0,,0
66b832237a9517cab6082002,25000,21730,0,,0
66b832237a9517cab6082003,25000,21730,0,,0
66b832237a9517cab6082004,25000,21730,0,,0
66b832237a9517cab6082005,25000,21731,1,19499,0
66b832237a9517cab6082006,25000,21731,1,20698,0
66b832237a9517cab6082007,25000,21731,0,,0
66b832237a9517cab6082008,25000,21731,0,,0
66b832237a9517cab6082009,25000,21731,0,,0
66b832237a9517cab608200a,25000,21731,0,,0
66b832237a9517cab608200b,25000,21731,0,,0
66b832237a9517cab608200c,25000,21732,1,18674,0
66b832237a9517cab608200d,25000,21732,0,,0
66b832237a9517cab608200e,25000,21732,0,,0
66b832237a9517cab608200f,25000,21733,1,19024,0
66b832237a9517cab6082010,25000,21733,1,19595,0
66b832237a9517cab6082011,25000,21733,1,19785,0
66b832237a9517cab6082012,25000,21733,0,,0
66b832237a9517cab6082013,25000,21733,0,,0
66b832237a9517cab6082014,25000,21733,0,,0
66b832237a9517cab6082015,25000,21733,0,,0
66b832237a9517cab6082016,25000,21734,0,,0
66b832237a9517cab6082017,25000,21734,0,,0
66b832237a9517cab6082018,25000,21734,0,,0
66b832237a9517cab6082019,25000,21734,0,,0
66b832237a9517cab608201a,25000,21734,0,,0
66b832237a9517cab608201b,25000,21734,0,,0
66b832237a9517cab608201c,25000,21735,0,,0
66b832237a9517cab608201d,25000,21735,0,,0
66b832237a9517cab608201e,25000,21736,1,19742,0
66b832237a9517cab608201f,25000,21736,0,,0
66b832237a9517cab6082020,25000,21736,0,,0
66b832237a9517cab6082021,25000,21736,0,,0
66b832237a9517cab6082022,25000,21736,0,,0
66b832237a9517cab6082023,25000,21736,0,,0
66b832237a9517cab6082024,25000,21736,0,,0
66b832237a9517cab6082025,25000,21737,1,18573,0
66b832237a9517cab6082026,25000,21737,1,20352,0
66b832237a9517cab6082027,25000,21737,0,,0
66b832237a9517cab6082028,25000,21737,0,,0
66b832237a9517cab6082029,25000,21738,0,,0
66b832237a9517cab608202a,25000,21738,0,,0
66b832237a9517cab608202b,25000,21738,0,,0
66b832237a9517cab608202c,25000,21738,0,,0
66b832237a9517cab608202d,25000,21738,0,,0
66b832237a9517cab608202e,25000,21739,0,,0
66b832237a9517cab608202f,25000,21739,0,,0
66b832237a9517cab6082030,25000,21739,0,,0
66b832237a9517cab6082031,25000,21739,0,,0
66b832237a9517cab6082032,25000,21739,0,,0
66b832237a9517cab6082033,25000,21740,1,19251,0
66b832237a9517cab6082034,25000,21740,1,19367,0
66b832237a9517cab6082035,25000,21740,1,19676,0
66b832237a9517cab6082036,25000,21740,0,,0
66b832237a9517cab6082037,25000,21740,0,,0
66b832237a9517cab6082038,25000,21740,0,,0
66b832237a9517cab6082039,25000,21740,0,,0
66b832237a9517cab608203a,25000,21741,1,19052,0
66b832237a9517cab608203b,25000,21741,1,19290,0
66b832237a9517cab608203c,25000,21741,0,,0
66b832237a9517cab608203d,25000,21741,0,,0
66b832237a9517cab608203e,25000,21741,0,,0
66b832237a9517cab608203f,25000,21742,1,20135,0
66b832237a9517cab6082040,25000,21742,1,20344,0
66b832237a9517cab6082041,25000,21742,0,,0
66b832237a9517cab6082042,25000,21742,0,,0
66b832237a9517cab6082043,25000,21742,0,,0
66b832237a9517cab6082044,25000,21742,0,,0
66b832237a9517cab6082045,25000,21742,0,,0
66b832237a9517cab6082046,25000,21743,1,18523,0
66b832237a9517cab6082047,25000,21743,1,20405,0
66b832237a9517cab6082048,25000,21743,0,,0
66b832237a9517cab6082049,25000,21743,0,,0
66b832237a9517cab608204a,25000,21743,0,,0
66b832237a9517cab608204b,25000,21743,0,,0
66b832237a9517cab608204c,25000,21743,0,,0
66b832237a9517cab608204d,25000,21744,0,,0
66b832237a9517cab608204e,25000,21744,0,,0
66b832237a9517cab608204f,25000,21744,0,,0
66b832237a9517cab6082050,25000,21745,0,,0
66b832237a9517cab6082051,25000,21745,0,,0
66b832237a9517cab6082052,25000,21747,1,20019,0
66b832237a9517cab6082053,25000,21747,1,20388,0
66b832237a9517cab6082054,25000,21747,1,20946,0
66b832237a9517cab6082055,25000,21747,0,,0
66b832237a9517cab6082056,25000,21747,0,,0
66b832237a9517cab6082057,25000,21747,0,,0
66b832237a9517cab6082058,25000,21747,0,,0
66b832237a9517cab6082059,25000,21747,0,,0
66b832237a9517cab608205a,25000,21747,0,,0
66b832237a9517cab608205b,25000,21747,0,,0
66b832237a9517cab608205c,25000,21748,0,,0
66b832237a9517cab608205d,25000,21748,0,,0
66b832237a9517cab608205e,25000,21751,0,,0
66b832237a9517cab608205f,25000,21751,0,,0
66b832237a9517cab6082060,25000,21751,0,,0
66b832237a9517cab6082061,25000,21753,0,,0
66b832237a9517cab6082062,25000,21755,0,,0
66b832237a9517cab6082063,25000,21757,1,18712,0
66b832237a9517cab6082064,25000,21757,1,18752,0
66b832237a9517cab6082065,25000,21757,0,,0
66b832237a9517cab6082066,25000,21757,0,,0
66b832237a9517cab6082067,25000,21758,1,19383,0
66b832237a9517cab6082068,25000,21758,1,19467,0
66b832237a9517cab6082069,25000,21758,1,19659,0
66b832237a9517cab608206a,25000,21758,0,,0
66b832237a9517cab608206b,25000,21758,0,,0
66b832237a9517cab608206c,25000,21759,0,,0
66b832237a9517cab608206d,25000,21759,0,,0
66b832237a9517cab608206e,25000,21760,0,,0
66b832237a9517cab608206f,25000,21761,0,,0
66b832237a9517cab6082070,25000,21761,0,,0
66b832237a9517cab6082071,25000,21762,0,,0
66b832237a9517cab6082072,25000,21762,0,,0
66b832237a9517cab6082073,25000,21763,0,,0
66b832237a9517cab6082074,25000,21763,0,,0
66b832237a9517cab6082075,25000,21765,1,19575,0
66b832237a9517cab6082076,25000,21765,0,,0
66b832237a9517cab6082077,25000,21765,0,,0
66b832237a9517cab6082078,25000,21765,0,,0
66b832237a9517cab6082079,25000,21765,0,,0
66b832237a9517cab608207a,25000,21766,1,20976,1
66b832237a9517cab608207b,25000,21766,0,,0
66b832237a9517cab608207c,25000,21766,0,,0
66b832237a9517cab608207d,25000,21767,0,,0
66b832237a9517cab608207e,25000,21768,1,20843,0
66b832237a9517cab608207f,25000,21768,0,,0
66b832237a9517cab6082080,25000,21768,0,,0
66b832237a9517cab6082081,25000,21768,0,,0
66b832237a9517cab6082082,25000,21768,0,,0
66b832237a9517cab6082083,25000,21769,0,,0
66b832237a9517cab6082084,25000,21769,0,,0
66b832237a9517cab6082085,25000,21770,1,18620,0
66b832237a9517cab6082086,25000,21770,1,20195,0
66b832237a9517cab6082087,25000,21770,0,,0
66b832237a9517cab6082088,25000,21771,1,19485,0
66b832237a9517cab6082089,25000,21771,1,20980,0
66b832237a9517cab608208a,25000,21771,0,,0
66b832237a9517cab608208b,25000,21771,0,,0
66b832237a9517cab608208c,25000,21771,0,,0
66b832237a9517cab608208d,25000,21772,0,,0
66b832237a9517cab608208e,25000,21773,1,18930,0
66b832237a9517cab608208f,25000,21773,0,,0
66b832237a9517cab6082090,25000,21773,0,,0
66b832237a9517cab6082091,25000,21774,1,18524,0
66b832237a9517cab6082092,25000,21774,0,,0
66b832237a9517cab6082093,25000,21774,0,,0
66b832237a9517cab6082094,25000,21776,0,,0
66b832237a9517cab6082095,25000,21776,0,,0
66b832237a9517cab6082096,25000,21776,0,,0
66b832237a9517cab6082097,25000,21776,0,,0
66b832237a9517cab6082098,25000,21777,1,19155,0
66b832237a9517cab6082099,25000,21777,0,,0
66b832237a9517cab608209a,25000,21778,1,19839,1
66b832237a9517cab608209b,25000,21778,1,20526,0
66b832237a9517cab608209c,25000,21778,0,,0
66b832237a9517cab608209d,25000,21778,0,,0
66b832237a9517cab608209e,25000,21778,0,,0
66b832237a9517cab608209f,25000,21779,0,,0
66b832237a9517cab60820a0,25000,21779,0,,0
66b832237a9517cab60820a1,25000,21779,0,,0
66b832237a9517cab60820a2,25000,21780,0,,0
66b832237a9517cab60820a3,25000,21780,0,,0
66b832237a9517cab60820a4,25000,21780,0,,0
66b832237a9517cab60820a5,25000,21780,0,,0
66b832237a9517cab60820a6,25000,21781,0,,0
66b832237a9517cab60820a7,25000,21781,0,,0
66b832237a9517cab60820a8,25000,21781,0,,0
66b832237a9517cab60820a9,25000,21781,0,,0
66b832237a9517cab60820aa,25000,21781,0,,0
66b832237a9517cab60820ab,25000,21782,1,18905,0
66b832237a9517cab60820ac,25000,21782,0,,0
66b832237a9517cab60820ad,25000,21783,1,20803,0
66b832237a9517cab60820ae,25000,21783,0,,0
66b832237a9517cab60820af,25000,21784,0,,0
66b832237a9517cab60820b0,25000,21784,0,,0
66b832237a9517cab60820b1,25000,21785,1,20044,0
66b832237a9517cab60820b2,25000,21785,0,,0
66b832237a9517cab60820b3,25000,21785,0,,0
66b832237a9517cab60820b4,25000,21786,0,,0
66b832237a9517cab60820b5,25000,21786,0,,0
66b832237a9517cab60820b6,25000,21787,0,,0
66b832237a9517cab60820b7,25000,21788,0,,0
66b832237a9517cab60820b8,25000,21788,0,,0
66b832237a9517cab60820b9,25000,21788,0,,0
66b832237a9517cab60820ba,25000,21789,1,19417,0
66b832237a9517cab60820bb,25000,21789,1,20093,0
66b832237a9517cab60820bc,25000,21789,0,,0
66b832237a9517cab60820bd,25000,21790,0,,0
66b832237a9517cab60820be,25000,21790,0,,0
66b832237a9517cab60820bf,25000,21791,0,,0
66b832237a9517cab60820c0,25000,21791,0,,0
66b832237a9517cab60820c1,25000,21792,1,20580,0
66b832237a9517cab60820c2,25000,21793,1,18590,0
66b832237a9517cab60820c3,25000,21793,0,,0
66b832237a9517cab60820c4,25000,21794,1,18738,0
66b832237a9517cab60820c5,25000,21795,1,19791,0
66b832237a9517cab60820c6,25000,21796,1,19502,0
66b832237a9517cab60820c7,25000,21796,1,20145,0
66b832237a9517cab60820c8,25000,21796,0,,0
66b832237a9517cab60820c9,25000,21796,0,,0
66b832237a9517cab60820ca,25000,21797,0,,0
66b832237a9517cab60820cb,25000,21797,0,,0
66b832237a9517cab60820cc,25000,21797,0,,0
66b832237a9517cab60820cd,25000,21797,0,,0
66b832237a9517cab60820ce,25000,21798,0,,0
66b832237a9517cab60820cf,25000,21798,0,,0
66b832237a9517cab60820d0,25000,21798,0,,0
66b832237a9517cab60820d1,25000,21799,0,,0
66b832237a9517cab60820d2,25000,21800,1,18556,0
66b832237a9517cab60820d3,25000,21800,1,18627,0
66b832237a9517cab60820d4,25000,21800,0,,0
66b832237a9517cab60820d5,25000,21800,0,,0
66b832237a9517cab60820d6,25000,21800,0,,0
66b832237a9517cab60820d7,25000,21800,0,,0
66b832237a9517cab60820d8,25000,21800,0,,0
66b832237a9517cab60820d9,25000,21800,0,,0
66b832237a9517cab60820da,25000,21801,0,,0
66b832237a9517cab60820db,25000,21801,0,,0
66b832237a9517cab60820dc,25000,21802,0,,0
66b832237a9517cab60820dd,25000,21802,0,,0
66b832237a9517cab60820de,25000,21802,0,,0
66b832237a9517cab60820df,25000,21804,0,,0
66b832237a9517cab60820e0,25000,21804,0,,0
66b832237a9517cab60820e1,25000,21805,0,,0
66b832237a9517cab60820e2,25000,21805,0,,0
66b832237a9517cab60820e3,25000,21805,0,,0
66b832237a9517cab60820e4,25000,21805,0,,0
66b832237a9517cab60820e5,25000,21806,1,19007,0
66b832237a9517cab60820e6,25000,21806,1,20671,0
66b832237a9517cab60820e7,25000,21806,0,,0
66b832237a9517cab60820e8,25000,21806,0,,0
66b832237a9517cab60820e9,25000,21807,0,,0
66b832237a9517cab60820ea,25000,21807,0,,0
66b832237a9517cab60820eb,25000,21807,0,,0
66b832237a9517cab60820ec,25000,21808,0,,0
66b832237a9517cab60820ed,25000,21809,1,18501,0
66b832237a9517cab60820ee,25000,21809,0,,0
66b832237a9517cab60820ef,25000,21809,0,,0
66b832237a9517cab60820f0,25000,21810,1,20352,0
66b832237a9517cab60820f1,25000,21810,0,,0
66b832237a9517cab60820f2,25000,21812,1,18729,0
66b832237a9517cab60820f3,25000,21812,0,,0
66b832237a9517cab60820f4,25000,21812,0,,0
66b832237a9517cab60820f5,25000,21813,1,18853,0
66b832237a9517cab60820f6,25000,21813,1,19308,0
66b832237a9517cab60820f7,25000,21813,0,,0
66b832237a9517cab60820f8,25000,21815,1,18695,0
66b832237a9517cab60820f9,25000,21815,0,,0
66b832237a9517cab60820fa,25000,21816,1,19429,0
66b832237a9517cab60820fb,25000,21816,0,,0
66b832237a9517cab60820fc,25000,21816,0,,0
66b832237a9517cab60820fd,25000,21817,0,,0
66b832237a9517cab60820fe,25000,21817,0,,0
66b832237a9517cab60820ff,25000,21818,0,,0
66b832237a9517cab6082100,25000,21818,0,,0
66b832237a9517cab6082101,25000,21818,0,,0
66b832237a9517cab6082102,25000,21818,0,,0
66b832237a9517cab6082103,25000,21819,0,,0
66b832237a9517cab6082104,25000,21819,0,,0
66b832237a9517cab6082105,25000,21820,0,,0
66b832237a9517cab6082106,25000,21821,1,19900,0
66b832237a9517cab6082107,25000,21821,0,,0
66b832237a9517cab6082108,25000,21821,0,,0
66b832237a9517cab6082109,25000,21822,1,20037,0
66b832237a9517cab608210a,25000,21823,0,,0
66b832237a9517cab608210b,25000,21823,0,,0
66b832237a9517cab608210c,25000,21824,0,,0
66b832237a9517cab608210d,25000,21825,0,,0
66b832237a9517cab608210e,25000,21826,0,,0
66b832237a9517cab608210f,25000,21826,0,,0
66b832237a9517cab6082110,25000,21826,0,,0
66b832237a9517cab6082111,25000,21828,1,18800,0
66b832237a9517cab6082112,25000,21828,1,19202,0
66b832237a9517cab6082113,25000,21828,0,,0
66b832237a9517cab6082114,25000,21828,0,,0
66b832237a9517cab6082115,25000,21828,0,,0
66b832237a9517cab6082116,25000,21829,0,,0
66b832237a9517cab6082117,25000,21829,0,,0
66b832237a9517cab6082118,25000,21830,0,,0
66b832237a9517cab6082119,25000,21830,0,,0
66b832237a9517cab608211a,25000,21831,0,,0
66b832237a9517cab608211b,25000,21832,0,,0
66b832237a9517cab608211c,25000,21832,0,,0
66b832237a9517cab608211d,25000,21832,0,,0
66b832237a9517cab608211e,25000,21833,1,20105,0
66b832237a9517cab608211f,25000,21833,0,,0
66b832237a9517cab6082120,25000,21834,0,,0
66b832237a9517cab6082121,25000,21834,0,,0
66b832237a9517cab6082122,25000,21834,0,,0
66b832237a9517cab6082123,25000,21835,1,20812,0
66b832237a9517cab6082124,25000,21836,0,,0
66b832237a9517cab6082125,25000,21836,0,,0
66b832237a9517cab6082126,25000,21837,0,,0
66b832237a9517cab6082127,25000,21837,0,,0
66b832237a9517cab6082128,25000,21837,0,,0
66b832237a9517cab6082129,25000,21838,1,18990,0
66b832237a9517cab608212a,25000,21838,0,,0
66b832237a9517cab608212b,25000,21839,1,19083,0
66b832237a9517cab608212c,25000,21839,1,19881,0
66b832237a9517cab608212d,25000,21839,0,,0
66b832237a9517cab608212e,25000,21840,1,20396,0
66b832237a9517cab608212f,25000,21840,0,,0
66b832237a9517cab6082130,25000,21841,1,18908,0
66b832237a9517cab6082131,25000,21841,1,20814,0
66b832237a9517cab6082132,25000,21842,1,18986,0
66b832237a9517cab6082133,25000,21842,0,,0
66b832237a9517cab6082134,25000,21843,1,20620,0
66b832237a9517cab6082135,25000,21843,1,20793,0
66b832237a9517cab6082136,25000,21843,0,,0
66b832237a9517cab6082137,25000,21843,0,,0
66b832237a9517cab6082138,25000,21843,0,,0
66b832237a9517cab6082139,25000,21844,1,19772,0
66b832237a9517cab608213a,25000,21844,1,20673,0
66b832237a9517cab608213b,25000,21844,0,,0
66b832237a9517cab608213c,25000,21845,1,19770,0
66b832237a9517cab608213d,25000,21845,0,,0
66b832237a9517cab608213e,25000,21845,0,,0
66b832237a9517cab608213f,25000,21845,0,,0
66b832237a9517cab6082140,25000,21846,0,,0
66b832237a9517cab6082141,25000,21847,0,,0
66b832237a9517cab6082142,25000,21847,0,,0
66b832237a9517cab6082143,25000,21848,0,,0
66b832237a9517cab6082144,25000,21849,0,,0
66b832237a9517cab6082145,25000,21849,0,,0
66b832237a9517cab6082146,25000,21850,1,18568,1
66b832237a9517cab6082147,25000,21851,1,18723,0
66b832237a9517cab6082148,25000,21851,0,,0
66b832237a9517cab6082149,25000,21851,0,,0
66b832237a9517cab608214a,25000,21852,0,,0
66b832237a9517cab608214b,25000,21852,0,,0
66b832237a9517cab608214c,25000,21852,0,,0
66b832237a9517cab608214d,25000,21853,1,18750,0
66b832237a9517cab608214e,25000,21854,0,,0
66b832237a9517cab608214f,25000,21854,0,,0
66b832237a9517cab6082150,25000,21854,0,,0
66b832237a9517cab6082151,25000,21855,0,,0
66b832237a9517cab6082152,25000,21855,0,,0
66b832237a9517cab6082153,25000,21856,0,,0
66b832237a9517cab6082154,25000,21857,1,20183,0
66b832237a9517cab6082155,25000,21857,0,,0
66b832237a9517cab6082156,25000,21857,0,,0
66b832237a9517cab6082157,25000,21857,0,,0
66b832237a9517cab6082158,25000,21859,0,,0
66b832237a9517cab6082159,25000,21859,0,,0
66b832237a9517cab608215a,25000,21859,0,,0
66b832237a9517cab608215b,25000,21859,0,,0
66b832237a9517cab608215c,25000,21860,1,20235,0
66b832237a9517cab608215d,25000,21860,0,,0
66b832237a9517cab608215e,25000,21860,0,,0
66b832237a9517cab608215f,25000,21861,1,18575,0
66b832237a9517cab6082160,25000,21861,0,,0
66b832237a9517cab6082161,25000,21861,0,,0
